,Date,Manner_of_Death,Armed,Age,Gender,Race,State,Signs_of_Mental_Illness,Threat_Level,Flee,Body_Camera
2037,28/01/17,shot,gun,25.0,M,H,TX,False,attack,Car,False
2038,28/01/17,shot,gun,17.0,M,B,WA,False,attack,Not fleeing,False
2040,29/01/17,shot,unarmed,18.0,M,H,CA,False,undetermined,Foot,False
2041,30/01/17,shot,gun,50.0,M,B,OK,False,other,Not fleeing,False
2042,30/01/17,shot,knife,36.0,M,W,WA,True,other,Not fleeing,False
2043,30/01/17,shot and Tasered,gun and knife,45.0,M,H,CA,True,attack,Not fleeing,False
2044,30/01/17,shot and Tasered,beer bottle,42.0,M,W,CA,False,other,Not fleeing,False
2046,1/2/2017,shot,vehicle,23.0,M,B,TX,False,attack,Car,False
2047,1/2/2017,shot,vehicle,31.0,M,B,CA,False,attack,Car,False
2048,2/2/2017,shot,gun,18.0,M,H,TX,False,undetermined,Not fleeing,False
2049,2/2/2017,shot,toy weapon,26.0,M,W,WI,False,other,Not fleeing,False
2050,2/2/2017,shot,gun,57.0,M,W,FL,False,other,Not fleeing,False
2051,3/2/2017,shot,gun,27.0,M,H,CA,False,attack,Car,False
2052,3/2/2017,shot,gun,41.0,M,A,TX,False,attack,Not fleeing,False
2053,3/2/2017,shot,gun,33.0,M,W,NC,False,attack,Not fleeing,True
2054,3/2/2017,shot,gun,22.0,M,B,NC,False,attack,Car,False
2055,3/2/2017,shot,gun,38.0,M,W,WV,False,attack,Not fleeing,False
2056,3/2/2017,shot,vehicle,26.0,M,H,IL,False,other,Car,False
2057,3/2/2017,shot,gun,45.0,M,W,TX,False,other,Not fleeing,False
2058,4/2/2017,shot,unarmed,23.0,M,H,GA,False,other,Not fleeing,False
2059,4/2/2017,shot,gun,68.0,M,B,MO,False,attack,Not fleeing,False
2060,4/2/2017,shot,gun,56.0,M,W,FL,True,attack,Not fleeing,False
2061,5/2/2017,shot,unarmed,45.0,M,B,CA,True,attack,Not fleeing,False
2062,5/2/2017,shot,unknown weapon,41.0,M,B,OH,True,attack,Not fleeing,True
2063,5/2/2017,shot,vehicle,33.0,M,H,CO,False,other,Not fleeing,True
2064,6/2/2017,shot,toy weapon,22.0,M,B,FL,False,attack,Not fleeing,False
2065,6/2/2017,shot,gun,50.0,M,B,CO,False,other,Not fleeing,False
2066,6/2/2017,shot and Tasered,knife,52.0,M,H,CA,True,attack,Foot,False
2067,7/2/2017,shot and Tasered,piece of wood,18.0,M,W,AL,False,other,Not fleeing,False
2068,7/2/2017,shot,unknown weapon,35.0,M,W,TN,True,attack,Car,False
2069,7/2/2017,shot,gun,18.0,M,B,MD,False,other,Other,True
2070,7/2/2017,shot,gun,34.0,M,W,OH,False,attack,Not fleeing,False
2072,8/2/2017,shot,gun,29.0,M,W,IN,False,other,Not fleeing,False
2074,8/2/2017,shot,unarmed,25.0,M,B,IL,False,other,Foot,False
2075,9/2/2017,shot and Tasered,unarmed,26.0,M,W,OH,False,undetermined,Not fleeing,False
2076,9/2/2017,shot and Tasered,knife,33.0,M,H,WA,True,other,Not fleeing,False
2077,9/2/2017,shot,toy weapon,17.0,M,B,OR,False,undetermined,Foot,False
2079,10/2/2017,shot,knife,25.0,M,W,WA,False,other,Foot,False
2080,10/2/2017,shot,gun,31.0,M,B,TN,False,other,Foot,False
2083,10/2/2017,shot and Tasered,knife,55.0,F,W,IL,True,attack,Not fleeing,False
2084,10/2/2017,shot,gun,45.0,M,W,OK,False,attack,Not fleeing,False
2085,10/2/2017,shot,gun,25.0,M,B,NC,False,attack,Other,True
2086,10/2/2017,shot,gun,23.0,M,B,NJ,False,undetermined,Foot,False
2087,11/2/2017,shot,gun,37.0,M,W,SC,False,other,Not fleeing,False
2088,11/2/2017,shot,vehicle,33.0,M,A,HI,False,other,Car,False
2089,11/2/2017,shot,gun,27.0,M,B,MO,False,attack,Not fleeing,False
2090,11/2/2017,shot,metal stick,32.0,M,W,KY,True,attack,Not fleeing,True
2092,12/2/2017,shot,gun,31.0,M,B,NC,False,other,Other,False
2093,12/2/2017,shot,knife,26.0,M,H,CA,True,other,Foot,False
2094,13/02/17,shot,vehicle,32.0,M,W,TN,False,attack,Car,False
2095,13/02/17,shot,gun,53.0,M,W,AZ,False,attack,Not fleeing,False
2096,13/02/17,shot,unarmed,19.0,M,B,MI,False,attack,Other,False
2097,14/02/17,shot,knife,53.0,M,W,OH,True,other,Not fleeing,False
2098,14/02/17,shot,vehicle,35.0,M,W,IN,False,other,Other,False
2099,14/02/17,shot,gun,64.0,M,W,IN,False,attack,Not fleeing,False
2100,15/02/17,shot,gun,24.0,M,B,NC,False,attack,Foot,False
2101,15/02/17,shot,knife,33.0,M,W,MO,False,other,Not fleeing,False
2102,15/02/17,shot,unknown weapon,55.0,M,H,CA,False,attack,Not fleeing,False
2103,16/02/17,shot,gun,17.0,M,B,NY,False,attack,Foot,False
2104,16/02/17,shot,gun,48.0,M,H,TX,False,attack,Not fleeing,False
2105,16/02/17,shot,gun,21.0,M,B,CA,False,attack,Foot,False
2107,17/02/17,shot,unarmed,30.0,M,W,TX,True,attack,Not fleeing,True
2108,17/02/17,shot,knife,34.0,M,W,OK,True,attack,Not fleeing,False
2109,17/02/17,shot,gun,35.0,M,B,AK,False,attack,Not fleeing,False
2110,17/02/17,shot,gun,32.0,M,W,CA,False,attack,Not fleeing,False
2111,18/02/17,shot,toy weapon,22.0,M,B,ME,True,other,Not fleeing,False
2112,18/02/17,shot,gun,46.0,M,B,NC,False,attack,Not fleeing,False
2113,19/02/17,shot,knife,27.0,M,B,OH,False,attack,Not fleeing,False
2114,19/02/17,shot,toy weapon,18.0,M,H,NY,False,attack,Foot,False
2115,19/02/17,shot,gun,33.0,M,W,AR,False,attack,Not fleeing,False
2116,19/02/17,shot,gun,26.0,M,H,AZ,False,attack,Not fleeing,False
2117,20/02/17,shot,vehicle,27.0,M,W,MO,False,attack,Not fleeing,False
2118,20/02/17,shot and Tasered,knife,26.0,M,W,FL,False,attack,Not fleeing,False
2119,21/02/17,shot,gun,51.0,M,W,OR,True,other,Not fleeing,False
2120,21/02/17,shot,gun,63.0,M,B,MO,False,attack,Not fleeing,False
2121,21/02/17,shot,gun,38.0,M,H,UT,False,attack,Not fleeing,True
2122,21/02/17,shot,gun,25.0,M,H,UT,False,attack,Not fleeing,True
2123,21/02/17,shot,gun,39.0,M,H,CO,False,other,Other,False
2124,22/02/17,shot,knife,41.0,M,B,TX,False,attack,Not fleeing,False
2125,22/02/17,shot,knife,26.0,M,W,WV,True,other,Not fleeing,False
2126,22/02/17,shot,knife,30.0,F,B,TX,True,other,Car,False
2127,23/02/17,shot,gun,33.0,M,H,KS,False,attack,Not fleeing,False
2129,23/02/17,shot,gun,38.0,M,W,OH,False,attack,Not fleeing,False
2130,23/02/17,shot,gun,24.0,M,H,NV,False,other,Foot,False
2131,23/02/17,shot,gun,47.0,M,B,DC,False,attack,Foot,True
2132,24/02/17,shot,gun,62.0,M,W,PA,False,attack,Not fleeing,False
2133,24/02/17,shot,gun,30.0,M,W,KY,True,attack,Not fleeing,False
2134,24/02/17,shot,gun,33.0,F,W,TX,False,attack,Car,False
2135,25/02/17,shot,toy weapon,23.0,M,B,CA,False,attack,Foot,False
2136,25/02/17,shot,gun,39.0,M,W,GA,False,attack,Car,False
2138,26/02/17,shot,vehicle,46.0,F,W,CA,False,other,Car,False
2139,26/02/17,shot,gun,36.0,M,W,UT,True,other,Not fleeing,False
2140,26/02/17,shot,gun,66.0,M,W,FL,False,other,Car,False
2141,27/02/17,shot,gun,27.0,M,W,NC,True,attack,Foot,False
2142,27/02/17,shot,gun,40.0,M,W,WI,False,attack,Not fleeing,False
2143,28/02/17,shot,gun,25.0,M,B,TX,False,attack,Not fleeing,False
2144,28/02/17,shot,gun,20.0,M,B,FL,False,attack,Foot,False
2146,1/3/2017,shot,knife,40.0,M,B,TX,False,attack,Not fleeing,True
2147,2/3/2017,shot,unknown weapon,33.0,M,W,WI,True,attack,Not fleeing,False
2148,2/3/2017,shot,baseball bat,34.0,M,H,CA,False,other,Not fleeing,False
2149,2/3/2017,shot,toy weapon,27.0,M,H,AZ,False,attack,Not fleeing,False
2151,2/3/2017,shot,knife,37.0,M,H,NJ,True,other,Not fleeing,False
2152,3/3/2017,shot,gun,32.0,M,W,CO,True,other,Not fleeing,False
2153,3/3/2017,shot,toy weapon,25.0,M,N,CA,False,attack,Not fleeing,False
2154,4/3/2017,shot,vehicle,38.0,M,W,OK,False,attack,Car,True
2155,4/3/2017,shot,gun,50.0,M,W,SC,True,attack,Not fleeing,False
2156,4/3/2017,shot and Tasered,pipe,70.0,M,H,CA,False,other,Not fleeing,False
2157,4/3/2017,shot,metal object,26.0,M,W,CA,False,other,Foot,False
2159,7/3/2017,shot and Tasered,sharp object,41.0,M,B,CA,False,other,Not fleeing,False
2160,8/3/2017,shot,gun,91.0,M,W,PA,False,attack,Not fleeing,False
2162,8/3/2017,shot,gun,25.0,M,W,NC,True,other,Not fleeing,False
2164,9/3/2017,shot,baseball bat and bottle,29.0,M,W,CA,True,other,Not fleeing,False
2165,10/3/2017,shot,gun,40.0,M,W,CA,True,attack,Not fleeing,False
2166,11/3/2017,shot,gun,51.0,M,W,TX,False,attack,Not fleeing,False
2168,12/3/2017,shot and Tasered,knife,33.0,M,H,CA,True,other,Not fleeing,False
2169,12/3/2017,shot,knife,28.0,M,H,WA,False,attack,Foot,True
2171,13/03/17,shot,knife,23.0,M,W,CA,True,other,Not fleeing,False
2172,13/03/17,shot,vehicle,20.0,M,B,MD,False,other,Other,True
2174,14/03/17,shot,vehicle,36.0,M,W,WA,False,attack,Not fleeing,False
2175,14/03/17,shot,unknown weapon,18.0,M,W,CO,False,attack,Not fleeing,False
2178,15/03/17,shot,gun,29.0,M,B,MN,False,other,Not fleeing,False
2179,15/03/17,shot,vehicle,25.0,M,W,AZ,False,other,Car,False
2180,16/03/17,shot,gun,34.0,M,B,MI,False,attack,Not fleeing,False
2181,16/03/17,shot,gun,32.0,M,B,WI,False,other,Not fleeing,False
2182,16/03/17,shot and Tasered,gun,32.0,M,B,NC,False,attack,Not fleeing,False
2183,16/03/17,shot,gun,58.0,M,W,FL,True,attack,Not fleeing,False
2184,16/03/17,shot,vehicle,36.0,M,B,TN,True,attack,Not fleeing,True
2185,17/03/17,shot,knife,25.0,M,W,ME,False,other,Not fleeing,False
2186,17/03/17,shot,toy weapon,59.0,F,W,TN,True,attack,Not fleeing,False
2187,17/03/17,shot and Tasered,knife,25.0,M,B,CA,True,other,Not fleeing,False
2188,18/03/17,shot,gun,25.0,M,W,KS,False,attack,Not fleeing,False
2189,18/03/17,shot,gun,42.0,M,W,ID,False,attack,Not fleeing,False
2190,18/03/17,shot,vehicle,36.0,M,W,GA,False,other,Car,False
2191,19/03/17,shot,gun,59.0,M,W,MO,False,attack,Other,False
2192,19/03/17,shot,unarmed,21.0,F,B,FL,False,other,Not fleeing,False
2193,19/03/17,shot,gun,19.0,M,W,FL,False,attack,Foot,False
2194,19/03/17,shot,gun,45.0,M,H,FL,True,other,Car,False
2196,22/03/17,shot,knife,42.0,M,W,KY,False,other,Not fleeing,False
2197,22/03/17,shot,gun,27.0,M,B,LA,False,attack,Not fleeing,False
2200,23/03/17,shot,knife,42.0,M,B,AR,False,attack,Car,False
2201,23/03/17,shot,knife,24.0,M,H,AZ,False,attack,Not fleeing,False
2202,24/03/17,shot,knife,39.0,M,B,MD,True,other,Not fleeing,True
2203,24/03/17,shot,gun,18.0,M,W,CA,False,attack,Not fleeing,False
2204,24/03/17,shot,gun,26.0,M,H,TX,False,other,Foot,False
2205,25/03/17,shot,gun,35.0,M,H,CA,False,other,Foot,False
2206,26/03/17,shot,gun,53.0,M,W,CA,False,attack,Not fleeing,False
2207,26/03/17,shot,undetermined,56.0,M,W,FL,True,undetermined,Not fleeing,False
2208,26/03/17,shot,gun,54.0,M,W,AR,False,attack,Foot,False
2209,26/03/17,shot,gun,36.0,M,W,AK,False,attack,Other,False
2210,27/03/17,shot,gun,51.0,M,W,TN,False,attack,Not fleeing,False
2211,27/03/17,shot,gun,45.0,M,W,MS,False,attack,Car,False
2212,27/03/17,shot,knife,28.0,M,W,MD,False,other,Not fleeing,True
2213,28/03/17,shot,gun,36.0,M,W,IN,False,attack,Car,False
2214,28/03/17,shot,gun,73.0,M,W,MI,False,attack,Not fleeing,False
2215,29/03/17,shot,gun,26.0,M,W,TN,False,other,Not fleeing,False
2216,29/03/17,shot,gun,41.0,M,W,IL,False,attack,Car,False
2217,29/03/17,shot,gun,59.0,M,W,OK,False,attack,Car,False
2218,29/03/17,shot,vehicle,28.0,M,B,DE,False,other,Car,False
2219,29/03/17,shot,gun,45.0,M,W,KY,False,attack,Not fleeing,False
2220,29/03/17,shot,vehicle,27.0,M,W,TX,False,other,Car,False
2221,30/03/17,shot,vehicle,46.0,M,W,NJ,False,other,Car,False
2224,3/4/2017,shot and Tasered,vehicle,46.0,M,H,SC,False,other,Not fleeing,True
2225,4/4/2017,shot,unarmed,47.0,M,H,CA,False,other,Foot,False
2226,4/4/2017,shot,vehicle,32.0,M,H,TX,False,attack,Car,False
2227,4/4/2017,shot,gun,65.0,M,W,CA,False,attack,Car,False
2228,5/4/2017,shot,gun,19.0,M,H,IN,False,attack,Car,False
2230,6/4/2017,shot,toy weapon,39.0,M,B,OH,True,attack,Not fleeing,False
2231,6/4/2017,shot,gun,38.0,M,W,OH,True,attack,Not fleeing,False
2232,6/4/2017,shot,gun,68.0,M,W,FL,False,attack,Not fleeing,False
2233,6/4/2017,shot,gun,49.0,M,B,FL,False,attack,Not fleeing,False
2234,6/4/2017,shot,gun,37.0,M,B,NJ,False,attack,Not fleeing,False
2235,7/4/2017,shot,gun,33.0,M,A,SD,False,attack,Car,False
2236,8/4/2017,shot,knife,25.0,M,W,WI,False,other,Not fleeing,False
2237,9/4/2017,shot,knife,36.0,M,H,CA,False,attack,Not fleeing,False
2239,10/4/2017,shot,gun,30.0,M,W,OH,False,other,Not fleeing,False
2241,12/4/2017,shot,gun,28.0,M,B,CA,False,other,Not fleeing,False
2242,13/04/17,shot,vehicle,28.0,M,W,AZ,False,other,Not fleeing,False
2243,13/04/17,shot,gun,25.0,M,W,KS,False,attack,Car,False
2245,14/04/17,shot,gun,35.0,M,W,WA,False,other,Car,False
2246,14/04/17,shot,knife,24.0,M,N,ND,False,other,Not fleeing,False
2249,15/04/17,shot,knife,56.0,M,W,CA,False,other,Not fleeing,False
2250,15/04/17,shot,gun,56.0,M,W,OH,True,attack,Not fleeing,False
2251,15/04/17,shot,undetermined,16.0,M,H,CA,False,undetermined,Not fleeing,True
2252,16/04/17,shot,gun,47.0,M,W,MN,False,other,Not fleeing,False
2253,17/04/17,shot,vehicle,33.0,M,W,TN,False,other,Car,False
2254,18/04/17,shot,vehicle,32.0,M,W,WV,False,attack,Car,False
2255,19/04/17,shot,gun,21.0,M,B,DE,False,attack,Other,True
2256,20/04/17,shot,gun,64.0,M,W,OK,False,attack,Not fleeing,False
2260,20/04/17,shot,vehicle,25.0,M,H,AZ,False,other,Car,False
2261,20/04/17,shot,unarmed,17.0,F,W,AZ,False,undetermined,Car,False
2262,21/04/17,shot,gun,25.0,M,W,OR,True,other,Not fleeing,False
2263,22/04/17,shot,hatchet and gun,43.0,M,A,CA,False,attack,Foot,False
2264,22/04/17,shot,vehicle,39.0,M,B,IN,True,other,Not fleeing,False
2265,22/04/17,shot,knife,24.0,M,W,OH,True,other,Not fleeing,False
2266,23/04/17,shot,gun,70.0,M,W,AZ,False,attack,Not fleeing,False
2268,24/04/17,shot,gun,79.0,M,W,PA,True,attack,Not fleeing,False
2269,24/04/17,shot,gun,16.0,M,B,TX,False,other,Foot,True
2270,24/04/17,shot,unarmed,35.0,M,W,OR,False,attack,Not fleeing,False
2273,25/04/17,shot,vehicle,20.0,M,H,CA,False,other,Car,False
2274,25/04/17,shot and Tasered,knife,27.0,M,B,GA,False,other,Not fleeing,False
2275,26/04/17,shot and Tasered,Taser,57.0,M,B,FL,False,other,Not fleeing,False
2277,26/04/17,shot,vehicle,32.0,M,W,OH,False,other,Car,False
2278,27/04/17,shot,gun,26.0,M,B,DE,False,attack,Not fleeing,False
2279,27/04/17,shot,gun,53.0,M,W,SD,False,attack,Not fleeing,False
2280,28/04/17,shot,gun,32.0,M,B,GA,False,attack,Not fleeing,False
2281,28/04/17,shot,gun,25.0,M,H,CA,False,attack,Not fleeing,False
2282,29/04/17,shot,unarmed,15.0,M,B,TX,False,undetermined,Not fleeing,True
2283,29/04/17,shot,crossbow,59.0,M,W,HI,False,other,Not fleeing,False
2284,29/04/17,shot,gun,35.0,M,B,VA,False,attack,Not fleeing,False
2286,30/04/17,shot,gun,32.0,M,W,OK,True,attack,Not fleeing,False
2287,30/04/17,shot,gun,49.0,M,W,CA,False,attack,Not fleeing,False
2288,30/04/17,shot,gun,46.0,M,B,MI,False,attack,Not fleeing,False
2289,1/5/2017,shot,gun,25.0,M,W,TX,False,attack,Not fleeing,False
2290,2/5/2017,shot and Tasered,knife,48.0,M,B,TX,False,attack,Not fleeing,False
2291,2/5/2017,shot,gun,20.0,M,H,TX,True,other,Not fleeing,False
2293,3/5/2017,shot,gun,24.0,M,W,CA,True,attack,Not fleeing,False
2294,3/5/2017,shot,gun,18.0,M,B,MI,False,attack,Not fleeing,True
2295,3/5/2017,shot,gun,67.0,M,W,GA,True,attack,Not fleeing,False
2296,3/5/2017,shot,knife,26.0,M,W,CA,False,attack,Not fleeing,True
2298,6/5/2017,shot,toy weapon,15.0,M,W,CA,True,attack,Not fleeing,True
2299,7/5/2017,shot,ax,62.0,M,W,NV,True,other,Not fleeing,False
2300,7/5/2017,shot,gun,24.0,M,B,TX,False,attack,Foot,False
2301,7/5/2017,shot,undetermined,27.0,M,B,AL,False,undetermined,Other,False
2302,7/5/2017,shot,unarmed,26.0,M,H,NY,False,attack,Foot,False
2303,8/5/2017,shot,rock,32.0,M,B,CA,True,attack,Foot,False
2304,8/5/2017,shot,gun,29.0,M,W,CA,False,attack,Not fleeing,False
2305,9/5/2017,shot,vehicle,16.0,M,H,CT,False,undetermined,Car,False
2306,9/5/2017,shot,gun,25.0,M,B,FL,True,attack,Not fleeing,False
2308,9/5/2017,shot,unarmed,39.0,M,W,SC,False,other,Foot,False
2309,9/5/2017,shot,gun,34.0,M,W,OH,False,attack,Not fleeing,False
2310,9/5/2017,shot,toy weapon,36.0,M,W,MI,True,attack,Not fleeing,False
2311,10/5/2017,shot,knife,24.0,M,B,OR,True,other,Foot,False
2312,10/5/2017,shot,gun,50.0,F,B,MO,False,attack,Not fleeing,False
2313,10/5/2017,shot and Tasered,vehicle,50.0,M,W,CA,False,other,Car,False
2315,12/5/2017,shot and Tasered,knife,51.0,M,B,PA,False,other,Not fleeing,False
2316,12/5/2017,shot,gun,30.0,M,W,MT,True,attack,Not fleeing,False
2318,12/5/2017,shot,gun,46.0,M,W,FL,False,attack,Car,False
2319,13/05/17,shot,gun,37.0,M,W,WI,False,attack,Foot,False
2321,14/05/17,shot,gun,41.0,M,H,AZ,False,attack,Car,False
2322,14/05/17,shot,gun,48.0,M,W,VA,True,attack,Not fleeing,False
2323,15/05/17,shot,gun,27.0,F,B,AZ,False,other,Not fleeing,False
2324,15/05/17,shot,gun,29.0,M,B,VA,False,other,Not fleeing,False
2325,15/05/17,shot,gun,47.0,M,W,TN,True,attack,Other,False
2328,15/05/17,shot,crossbow,48.0,M,W,OK,False,attack,Not fleeing,False
2329,16/05/17,shot,gun,41.0,F,W,DC,False,attack,Not fleeing,False
2331,16/05/17,shot,gun,24.0,M,H,CA,True,attack,Not fleeing,False
2332,16/05/17,shot,gun,38.0,M,W,MT,False,attack,Car,False
2333,17/05/17,shot,vehicle,28.0,M,W,VA,False,attack,Car,False
2334,20/05/17,shot,fireworks,47.0,M,W,PA,True,other,Not fleeing,False
2335,20/05/17,shot,gun,65.0,M,W,ME,False,attack,Not fleeing,False
2336,20/05/17,shot,toy weapon,58.0,M,W,CA,True,attack,Not fleeing,True
2337,21/05/17,shot,gun,33.0,M,B,WI,False,attack,Not fleeing,False
2338,21/05/17,shot,gun,43.0,M,W,PA,False,attack,Car,False
2339,21/05/17,shot,undetermined,24.0,M,B,LA,False,other,Not fleeing,False
2340,21/05/17,shot,unarmed,37.0,M,H,FL,False,attack,Not fleeing,False
2342,23/05/17,shot and Tasered,gun,21.0,M,H,AZ,False,attack,Other,False
2343,23/05/17,shot,gun,65.0,M,W,NV,False,attack,Not fleeing,False
2344,23/05/17,shot,gun,59.0,M,W,CA,False,other,Not fleeing,False
2345,23/05/17,shot,gun,74.0,M,W,TN,False,attack,Not fleeing,False
2346,24/05/17,shot,unarmed,24.0,M,W,OH,True,attack,Not fleeing,True
2348,25/05/17,shot,gun,23.0,M,W,AK,False,attack,Car,False
2349,26/05/17,shot,undetermined,59.0,M,H,NM,False,undetermined,Not fleeing,False
2351,26/05/17,shot,toy weapon,34.0,M,W,AZ,True,attack,Not fleeing,False
2352,27/05/17,shot,vehicle,30.0,M,W,TN,False,other,Car,False
2355,28/05/17,shot,gun,22.0,M,B,NC,False,attack,Not fleeing,False
2357,29/05/17,shot,gun,37.0,M,W,ME,False,other,Not fleeing,False
2358,29/05/17,shot,vehicle,20.0,M,H,CA,False,attack,Car,True
2360,30/05/17,shot,gun,18.0,M,H,UT,False,attack,Car,False
2362,31/05/17,shot,gun,17.0,M,W,CO,False,other,Other,False
2363,1/6/2017,shot,gun,27.0,M,H,NV,True,attack,Not fleeing,False
2364,2/6/2017,shot,vehicle,51.0,M,W,FL,False,attack,Car,False
2365,2/6/2017,shot,gun,29.0,M,B,AL,False,attack,Not fleeing,False
2366,2/6/2017,shot,undetermined,34.0,M,B,MS,False,undetermined,Not fleeing,False
2367,2/6/2017,shot,gun,18.0,M,A,OK,False,attack,Foot,False
2368,2/6/2017,shot,gun,17.0,M,B,IL,False,attack,Not fleeing,False
2369,2/6/2017,shot,gun,55.0,M,H,TX,False,attack,Not fleeing,False
2370,3/6/2017,shot,gun,44.0,M,W,AZ,False,attack,Not fleeing,False
2372,4/6/2017,shot,gun,66.0,M,W,CA,True,attack,Not fleeing,False
2373,5/6/2017,shot,gun,45.0,M,W,KY,False,attack,Car,False
2375,5/6/2017,shot,gun,34.0,M,W,FL,False,attack,Other,False
2377,6/6/2017,shot,gun,54.0,M,W,ME,False,attack,Not fleeing,False
2380,7/6/2017,shot,gun,21.0,M,W,MO,False,attack,Not fleeing,False
2381,7/6/2017,shot,gun,35.0,M,W,MD,False,attack,Not fleeing,True
2384,8/6/2017,shot,gun,45.0,M,H,CA,False,attack,Not fleeing,False
2385,8/6/2017,shot and Tasered,gun,30.0,M,B,PA,False,other,Foot,False
2387,8/6/2017,shot,gun,58.0,M,W,OK,True,attack,Not fleeing,False
2388,9/6/2017,shot and Tasered,knife,29.0,M,B,OK,True,other,Not fleeing,False
2389,9/6/2017,shot,gun,44.0,M,H,IL,False,attack,Car,False
2392,10/6/2017,shot,gun,53.0,M,W,IA,False,other,Not fleeing,False
2393,10/6/2017,shot,knife,60.0,M,W,TX,True,other,Not fleeing,False
2394,11/6/2017,shot,undetermined,19.0,M,B,WI,False,other,Car,False
2395,12/6/2017,shot and Tasered,knife,45.0,M,H,CA,False,other,Not fleeing,False
2396,12/6/2017,shot,gun,63.0,M,H,TX,False,attack,Not fleeing,False
2397,12/6/2017,shot,gun,50.0,M,W,KY,False,attack,Not fleeing,False
2398,12/6/2017,shot,gun,35.0,M,W,LA,False,other,Not fleeing,False
2399,13/06/17,shot,gun,24.0,M,W,IL,False,attack,Foot,False
2400,13/06/17,shot,gun,36.0,M,W,NH,False,other,Not fleeing,False
2401,13/06/17,shot,gun,35.0,M,B,LA,False,other,Not fleeing,False
2402,13/06/17,shot,gun,33.0,M,B,MO,False,attack,Not fleeing,False
2403,14/06/17,shot and Tasered,pen,20.0,M,A,WA,False,attack,Not fleeing,False
2404,14/06/17,shot,gun,66.0,M,W,VA,False,attack,Not fleeing,False
2405,14/06/17,shot,knife,54.0,M,W,TN,True,other,Not fleeing,False
2406,15/06/17,shot,gun,40.0,M,W,NH,False,undetermined,Car,False
2407,16/06/17,shot,gun,41.0,M,W,MS,False,attack,Car,False
2409,16/06/17,shot,machete,32.0,M,H,CA,True,other,Not fleeing,False
2411,16/06/17,shot,gun,37.0,M,W,CA,False,other,Foot,False
2414,18/06/17,shot,knife,30.0,F,B,WA,True,other,Not fleeing,False
2415,18/06/17,shot,gun,64.0,M,W,WI,True,other,Not fleeing,False
2416,19/06/17,shot,gun,21.0,M,N,AK,True,attack,Foot,False
2417,19/06/17,shot,gun,28.0,M,W,TX,False,other,Not fleeing,False
2420,20/06/17,shot,gun,40.0,M,W,TN,False,attack,Car,False
2421,20/06/17,shot,gun,32.0,M,W,OH,True,attack,Other,False
2422,20/06/17,shot,gun,50.0,M,W,KS,True,other,Not fleeing,False
2423,21/06/17,shot,vehicle,33.0,M,W,MO,False,undetermined,Car,False
2425,22/06/17,shot,unarmed,17.0,M,H,CA,False,other,Not fleeing,False
2427,23/06/17,shot,vehicle,34.0,M,H,AZ,False,attack,Car,False
2428,24/06/17,shot,gun,37.0,M,W,OR,True,attack,Car,False
2430,24/06/17,shot,gun,47.0,M,W,OK,False,attack,Foot,False
2431,24/06/17,shot,vehicle,20.0,M,B,WA,False,other,Car,False
2432,25/06/17,shot,gun,56.0,M,B,SC,False,undetermined,Foot,False
2433,25/06/17,shot,gun,24.0,M,B,OK,False,attack,Not fleeing,True
2434,25/06/17,shot,gun,47.0,M,W,AZ,False,attack,Not fleeing,False
2439,28/06/17,shot,screwdriver,37.0,M,B,TN,False,attack,Not fleeing,False
2440,29/06/17,shot,unarmed,45.0,M,B,IN,False,other,Car,False
2446,30/06/17,shot,gun,33.0,M,H,CO,False,other,Foot,False
2447,1/7/2017,shot,gun,23.0,M,H,AZ,False,other,Not fleeing,True
2448,1/7/2017,shot,gun,37.0,M,B,IL,False,other,Not fleeing,True
2457,4/7/2017,shot,knife,36.0,M,B,OH,False,attack,Not fleeing,False
2461,5/7/2017,shot,gun,34.0,M,B,NY,False,attack,Foot,False
2462,5/7/2017,shot,gun,29.0,F,W,IA,False,attack,Foot,True
2464,5/7/2017,shot,gun,45.0,M,W,OK,False,attack,Not fleeing,False
2465,5/7/2017,shot,undetermined,24.0,M,H,CA,False,undetermined,Foot,False
2474,8/7/2017,shot,gun,50.0,F,W,NC,False,attack,Not fleeing,False
2481,11/7/2017,shot,gun,34.0,M,W,WI,True,other,Car,False
2484,11/7/2017,shot,undetermined,47.0,M,B,KS,False,undetermined,Not fleeing,False
2494,15/07/17,shot,unarmed,40.0,F,W,MN,False,undetermined,Not fleeing,False
2500,17/07/17,shot,gun,37.0,M,H,TX,False,attack,Not fleeing,False
2501,18/07/17,shot,gun,32.0,M,W,AL,False,attack,Not fleeing,False
2507,20/07/17,shot,gun,52.0,M,W,MO,False,attack,Not fleeing,False
2508,20/07/17,shot,gun,27.0,M,B,MO,False,attack,Car,False
2511,23/07/17,shot,toy weapon,49.0,M,W,MA,False,attack,Car,False
2512,23/07/17,shot,gun,59.0,M,W,WI,True,attack,Not fleeing,False
2513,23/07/17,shot,gun,41.0,M,H,MS,False,attack,Not fleeing,False
2514,23/07/17,shot,knife,34.0,M,W,CA,False,attack,Not fleeing,True
2515,24/07/17,shot,gun,31.0,M,W,MO,True,attack,Car,False
2516,25/07/17,shot,ax,23.0,M,W,VA,True,other,Foot,False
2517,25/07/17,shot,gun,28.0,M,W,FL,False,attack,Car,False
2519,25/07/17,shot,undetermined,16.0,M,B,AR,False,undetermined,Not fleeing,False
2523,26/07/17,shot,vehicle,25.0,M,B,OH,False,attack,Car,False
