Date,Manner_of_Death,Armed,Age,Gender,Race,State,Signs_of_Mental_Illness,Threat_Level,Flee,Body_Camera
28/01/16,shot,vehicle,32,F,N,WA,FALSE,other,Not fleeing,FALSE
28/01/16,shot,gun,33,M,W,NE,TRUE,attack,Foot,FALSE
28/01/16,shot,gun,19,M,B,OR,TRUE,other,Not fleeing,FALSE
29/01/16,shot,gun,33,M,B,MA,FALSE,attack,Other,FALSE
29/01/16,shot,gun,29,M,B,TX,FALSE,other,Not fleeing,FALSE
29/01/16,shot,vehicle,41,F,W,AL,FALSE,attack,Car,FALSE
30/01/16,shot,gun,29,M,B,IL,FALSE,attack,Not fleeing,FALSE
30/01/16,shot,scissors,38,M,H,CO,FALSE,other,Not fleeing,FALSE
30/01/16,shot,gun,64,M,H,GA,TRUE,attack,Not fleeing,FALSE
30/01/16,shot,gun,42,M,W,MO,FALSE,attack,Car,FALSE
31/01/16,shot,gun,42,M,W,CA,FALSE,attack,Car,FALSE
31/01/16,shot and Tasered,knife,37,M,B,PA,TRUE,attack,Not fleeing,FALSE
31/01/16,shot,knife,46,M,H,FL,FALSE,other,Not fleeing,FALSE
31/01/16,shot and Tasered,unarmed,25,M,W,TX,FALSE,attack,Not fleeing,FALSE
1/2/2016,shot,toy weapon,36,M,B,DC,FALSE,attack,Foot,FALSE
1/2/2016,shot,gun,21,M,H,NM,TRUE,attack,Car,TRUE
2/2/2016,shot and Tasered,knife,30,M,W,CA,TRUE,other,Not fleeing,FALSE
3/2/2016,shot,gun,53,M,W,OK,FALSE,attack,Not fleeing,FALSE
3/2/2016,shot,gun,31,M,H,FL,TRUE,attack,Not fleeing,FALSE
3/2/2016,shot,gun,22,M,N,SD,FALSE,attack,Not fleeing,TRUE
4/2/2016,shot,knife,24,M,W,AZ,TRUE,other,Not fleeing,TRUE
4/2/2016,shot,unarmed,36,M,B,TX,FALSE,other,Not fleeing,FALSE
4/2/2016,shot,gun,47,M,W,MO,FALSE,attack,Foot,FALSE
4/2/2016,shot,toy weapon,54,M,W,OH,FALSE,attack,Not fleeing,FALSE
4/2/2016,shot,gun,43,M,H,TX,FALSE,attack,Not fleeing,FALSE
5/2/2016,shot,vehicle,38,M,O,HI,FALSE,other,Car,FALSE
5/2/2016,shot,gun,30,M,W,FL,FALSE,other,Car,FALSE
5/2/2016,shot,gun,51,M,W,NC,FALSE,attack,Foot,FALSE
5/2/2016,shot,gun,55,M,W,OR,FALSE,attack,Not fleeing,TRUE
6/2/2016,shot,gun,16,M,H,CA,FALSE,attack,Car,TRUE
7/2/2016,shot,gun,23,M,B,OH,FALSE,other,Other,FALSE
7/2/2016,shot,gun,36,M,W,AR,FALSE,other,Not fleeing,FALSE
8/2/2016,shot,gun,33,M,B,PA,FALSE,attack,Car,FALSE
8/2/2016,shot,unarmed,17,M,B,TX,FALSE,other,Not fleeing,FALSE
8/2/2016,shot,vehicle,22,M,B,LA,FALSE,other,Car,FALSE
9/2/2016,shot,unarmed,22,M,H,CA,FALSE,undetermined,Not fleeing,TRUE
9/2/2016,shot,gun,29,M,O,HI,FALSE,attack,Not fleeing,FALSE
10/2/2016,shot,gun,41,M,W,KY,FALSE,attack,Not fleeing,FALSE
10/2/2016,shot,gun,67,M,W,MD,FALSE,attack,Not fleeing,FALSE
10/2/2016,shot,gun,36,M,N,AK,FALSE,attack,Not fleeing,FALSE
10/2/2016,shot,knife,52,M,W,MN,TRUE,attack,Not fleeing,TRUE
10/2/2016,shot,gun,56,M,O,TX,TRUE,attack,Not fleeing,FALSE
11/2/2016,shot,knife,35,M,W,NC,TRUE,other,Not fleeing,FALSE
11/2/2016,shot,ax,45,M,W,CA,FALSE,other,Not fleeing,FALSE
11/2/2016,shot,machete,30,M,B,OH,FALSE,attack,Car,FALSE
12/2/2016,shot,gun,29,M,B,MA,TRUE,attack,Not fleeing,FALSE
12/2/2016,shot,gun,53,M,W,TX,FALSE,other,Not fleeing,FALSE
12/2/2016,shot,gun,32,F,B,NY,TRUE,other,Not fleeing,FALSE
13/02/16,shot,gun,22,M,B,LA,TRUE,attack,Car,TRUE
13/02/16,shot and Tasered,gun,29,M,B,IA,FALSE,attack,Not fleeing,TRUE
13/02/16,shot,unarmed,24,M,B,TX,FALSE,other,Other,FALSE
13/02/16,shot,unarmed,19,M,B,VA,FALSE,attack,Not fleeing,FALSE
14/02/16,shot,knife,26,M,W,CA,FALSE,other,Not fleeing,FALSE
14/02/16,shot,knife,50,M,W,FL,TRUE,other,Not fleeing,FALSE
14/02/16,shot,gun,29,M,H,CA,FALSE,other,Not fleeing,FALSE
15/02/16,shot,gun,52,M,H,NM,FALSE,attack,Not fleeing,FALSE
15/02/16,shot,undetermined,39,M,W,CA,FALSE,undetermined,Not fleeing,FALSE
16/02/16,shot,knife,51,M,W,CT,TRUE,other,Not fleeing,FALSE
16/02/16,shot,vehicle,48,M,W,MO,FALSE,attack,Car,FALSE
16/02/16,shot,gun,30,M,W,AR,FALSE,other,Foot,FALSE
17/02/16,shot,toy weapon,37,M,B,OH,FALSE,other,Other,FALSE
18/02/16,shot and Tasered,undetermined,25,M,W,GA,FALSE,other,Not fleeing,FALSE
18/02/16,shot,undetermined,30,M,H,CA,FALSE,undetermined,Not fleeing,FALSE
18/02/16,shot,undetermined,35,M,H,CA,FALSE,undetermined,Not fleeing,FALSE
18/02/16,shot,gun,32,M,H,TX,FALSE,attack,Not fleeing,FALSE
19/02/16,shot,knife,35,M,W,UT,TRUE,attack,Not fleeing,FALSE
19/02/16,shot,gun,31,M,W,TN,FALSE,attack,Not fleeing,FALSE
20/02/16,shot,gun,30,M,H,CA,FALSE,attack,Car,TRUE
20/02/16,shot,gun,23,M,H,NM,FALSE,attack,Foot,FALSE
20/02/16,shot,gun,41,M,B,WA,FALSE,attack,Car,FALSE
20/02/16,shot,gun,45,M,W,MS,TRUE,attack,Not fleeing,FALSE
21/02/16,shot,undetermined,46,M,B,WA,FALSE,other,Not fleeing,FALSE
21/02/16,shot,gun,36,F,N,AZ,TRUE,attack,Foot,FALSE
21/02/16,shot,gun,31,F,B,CA,FALSE,other,Not fleeing,FALSE
21/02/16,shot,undetermined,32,M,B,CA,FALSE,other,Not fleeing,FALSE
21/02/16,shot,gun,38,F,N,AK,FALSE,attack,Not fleeing,FALSE
22/02/16,shot,gun,33,M,H,CO,FALSE,attack,Other,FALSE
22/02/16,shot,knife,45,M,W,CA,FALSE,attack,Not fleeing,FALSE
22/02/16,shot,vehicle,38,M,W,TX,TRUE,other,Car,FALSE
22/02/16,shot,toy weapon,22,M,W,OH,FALSE,other,Not fleeing,FALSE
23/02/16,shot,vehicle,48,M,B,LA,TRUE,attack,Not fleeing,FALSE
23/02/16,shot,gun,36,M,H,CA,FALSE,other,Other,FALSE
23/02/16,shot and Tasered,machete,39,M,H,TX,TRUE,attack,Not fleeing,FALSE
23/02/16,shot,gun,26,M,W,AZ,TRUE,attack,Not fleeing,FALSE
24/02/16,shot,knife,16,M,W,MO,TRUE,other,Not fleeing,FALSE
24/02/16,shot,gun,58,M,W,CO,TRUE,attack,Not fleeing,FALSE
24/02/16,shot,vehicle,27,M,H,AZ,FALSE,other,Car,FALSE
24/02/16,shot,vehicle,26,M,H,CA,FALSE,attack,Not fleeing,FALSE
24/02/16,shot,unarmed,21,M,B,WI,FALSE,undetermined,Car,FALSE
25/02/16,shot,gun,37,M,W,CO,FALSE,attack,Foot,TRUE
25/02/16,shot,pole,56,M,B,AL,FALSE,undetermined,Not fleeing,TRUE
25/02/16,shot,gun,19,M,W,NV,FALSE,attack,Not fleeing,TRUE
25/02/16,shot,gun,38,M,B,KS,TRUE,attack,Not fleeing,FALSE
26/02/16,shot,toy weapon,18,M,B,VA,TRUE,other,Not fleeing,FALSE
26/02/16,shot,unarmed,35,M,W,SD,FALSE,attack,Not fleeing,FALSE
27/02/16,shot,gun,23,M,H,TX,FALSE,attack,Car,TRUE
28/02/16,shot,gun,41,M,W,AL,FALSE,attack,Not fleeing,FALSE
28/02/16,shot,gun,44,M,W,SD,TRUE,attack,Not fleeing,FALSE
29/02/16,shot,gun,24,M,B,NC,FALSE,attack,Foot,FALSE
1/3/2016,shot,gun,39,M,H,FL,TRUE,attack,Not fleeing,FALSE
1/3/2016,shot,gun,22,M,H,TX,TRUE,attack,Not fleeing,FALSE
1/3/2016,shot,gun,37,M,W,MS,FALSE,attack,Not fleeing,FALSE
2/3/2016,shot,unarmed,36,M,W,MD,TRUE,other,Not fleeing,FALSE
2/3/2016,shot and Tasered,knife,41,M,W,PA,FALSE,other,Not fleeing,FALSE
3/3/2016,shot,knife,27,M,H,AZ,FALSE,other,Car,FALSE
4/3/2016,shot,unarmed,30,M,W,KY,FALSE,undetermined,Not fleeing,FALSE
5/3/2016,shot,gun,34,M,W,NY,TRUE,attack,Not fleeing,FALSE
5/3/2016,shot,gun,22,M,W,TX,TRUE,other,Not fleeing,FALSE
6/3/2016,shot,gun,51,M,W,TX,TRUE,attack,Not fleeing,FALSE
6/3/2016,shot,unarmed,42,M,W,ND,FALSE,undetermined,Foot,FALSE
6/3/2016,shot,gun,41,M,H,CA,FALSE,attack,Other,FALSE
7/3/2016,shot,gun,49,M,W,NY,TRUE,attack,Not fleeing,FALSE
7/3/2016,shot,knife,45,M,W,CA,FALSE,other,Not fleeing,FALSE
7/3/2016,shot,undetermined,45,M,W,KS,FALSE,undetermined,Not fleeing,FALSE
7/3/2016,shot,gun,42,M,W,MT,FALSE,attack,Not fleeing,FALSE
7/3/2016,shot,vehicle,41,M,H,NM,FALSE,other,Car,FALSE
8/3/2016,shot,toy weapon,27,M,W,FL,TRUE,attack,Not fleeing,FALSE
10/3/2016,shot,toy weapon,37,M,W,MS,FALSE,other,Not fleeing,FALSE
10/3/2016,shot,toy weapon,22,M,B,NV,TRUE,attack,Foot,FALSE
10/3/2016,shot,gun,21,M,H,CA,FALSE,other,Foot,FALSE
10/3/2016,shot,gun,50,M,W,TX,TRUE,attack,Not fleeing,FALSE
10/3/2016,shot,vehicle,23,M,H,CO,FALSE,attack,Car,FALSE
11/3/2016,shot,gun,25,M,B,VA,FALSE,attack,Not fleeing,TRUE
11/3/2016,shot,gun,51,M,W,KS,TRUE,attack,Not fleeing,TRUE
11/3/2016,shot,knife,46,M,W,IL,TRUE,other,Not fleeing,FALSE
11/3/2016,shot,gun,23,M,H,CA,FALSE,attack,Foot,FALSE
12/3/2016,shot and Tasered,unarmed,37,M,B,TX,FALSE,other,Foot,FALSE
12/3/2016,shot and Tasered,Taser,20,M,B,TX,FALSE,attack,Not fleeing,FALSE
12/3/2016,shot,gun,43,M,W,NC,TRUE,attack,Not fleeing,TRUE
13/03/16,shot,vehicle,45,M,W,CA,TRUE,attack,Car,FALSE
13/03/16,shot,unarmed,16,M,H,TX,FALSE,undetermined,Car,FALSE
13/03/16,shot,unarmed,30,M,W,TN,FALSE,other,Car,TRUE
13/03/16,shot,gun,26,M,W,AL,FALSE,attack,Car,FALSE
13/03/16,shot,gun,24,M,B,PA,FALSE,attack,Not fleeing,FALSE
13/03/16,shot,hammer,38,F,W,WA,FALSE,attack,Not fleeing,FALSE
13/03/16,shot,gun,28,M,B,MD,FALSE,other,Not fleeing,FALSE
14/03/16,shot,gun,29,M,B,IL,FALSE,attack,Foot,FALSE
15/03/16,shot,gun,34,M,W,KY,FALSE,other,Foot,FALSE
15/03/16,shot,knife,38,M,W,IN,FALSE,other,Car,TRUE
15/03/16,shot,gun,43,M,W,TX,FALSE,other,Other,TRUE
16/03/16,shot,unarmed,23,M,H,CA,TRUE,other,Not fleeing,FALSE
16/03/16,shot,gun,33,M,H,TX,TRUE,attack,Not fleeing,FALSE
16/03/16,shot,gun,40,M,W,NC,TRUE,attack,Not fleeing,FALSE
17/03/16,shot,gun,38,M,A,MN,TRUE,other,Not fleeing,TRUE
17/03/16,shot,gun,53,M,A,FL,FALSE,attack,Not fleeing,FALSE
17/03/16,shot,gun,30,M,B,TX,FALSE,attack,Not fleeing,FALSE
18/03/16,shot,gun,60,M,W,ID,FALSE,other,Not fleeing,FALSE
19/03/16,shot,toy weapon,25,F,B,VA,FALSE,attack,Not fleeing,FALSE
19/03/16,shot,undetermined,24,M,W,LA,FALSE,undetermined,Car,FALSE
19/03/16,shot,gun,21,M,B,IL,FALSE,attack,Foot,FALSE
19/03/16,shot,gun,23,M,W,KY,FALSE,attack,Other,FALSE
20/03/16,shot,knife,61,M,W,VA,TRUE,other,Not fleeing,TRUE
20/03/16,shot,gun,54,M,W,PA,FALSE,attack,Other,FALSE
20/03/16,shot,gun,62,M,H,IN,FALSE,attack,Foot,FALSE
20/03/16,shot,toy weapon,16,M,B,FL,TRUE,other,Not fleeing,FALSE
21/03/16,shot and Tasered,knife,76,M,W,VT,TRUE,other,Not fleeing,TRUE
21/03/16,shot,toy weapon,25,M,W,CT,TRUE,attack,Not fleeing,FALSE
21/03/16,shot,gun,28,M,W,PA,TRUE,attack,Car,FALSE
22/03/16,shot,pick-axe,25,M,H,FL,TRUE,other,Not fleeing,FALSE
22/03/16,shot,vehicle,33,M,W,VA,FALSE,attack,Other,TRUE
23/03/16,shot,gun,51,M,W,CO,FALSE,attack,Not fleeing,FALSE
23/03/16,shot,gun,34,M,H,CA,FALSE,attack,Foot,TRUE
23/03/16,shot,gun,30,M,B,TN,TRUE,attack,Not fleeing,FALSE
24/03/16,shot,knife,44,M,W,MA,FALSE,other,Foot,FALSE
24/03/16,shot,toy weapon,24,M,B,RI,FALSE,attack,Foot,FALSE
24/03/16,shot,gun,29,M,W,CA,FALSE,attack,Not fleeing,FALSE
24/03/16,shot,gun and knife,48,M,H,CO,FALSE,other,Not fleeing,TRUE
24/03/16,shot,gun,19,M,H,NM,FALSE,attack,Not fleeing,TRUE
24/03/16,shot,gun,22,M,B,MO,FALSE,attack,Not fleeing,FALSE
26/03/16,shot,meat cleaver,39,M,H,MA,TRUE,other,Not fleeing,FALSE
26/03/16,shot,gun,36,M,W,VA,TRUE,other,Not fleeing,FALSE
26/03/16,shot,gun,55,M,W,SC,FALSE,attack,Not fleeing,TRUE
26/03/16,shot,gun,46,M,W,FL,TRUE,attack,Not fleeing,FALSE
27/03/16,shot,knife,34,M,W,MO,TRUE,other,Not fleeing,FALSE
27/03/16,shot,scissors,27,F,N,AZ,FALSE,other,Not fleeing,TRUE
27/03/16,shot,gun,33,M,W,NM,TRUE,attack,Not fleeing,TRUE
27/03/16,shot,gun,18,M,B,NC,FALSE,other,Not fleeing,FALSE
27/03/16,shot,gun,33,M,W,TX,TRUE,attack,Not fleeing,FALSE
29/03/16,shot and Tasered,flashlight,46,M,W,CA,FALSE,attack,Not fleeing,TRUE
29/03/16,shot,gun,51,M,W,SC,TRUE,attack,Not fleeing,FALSE
29/03/16,shot,gun,50,F,W,MN,TRUE,attack,Not fleeing,FALSE
30/03/16,shot,gun,33,M,W,CA,FALSE,attack,Foot,FALSE
30/03/16,shot,gun,25,M,H,AZ,FALSE,undetermined,Not fleeing,FALSE
30/03/16,shot,gun,52,M,W,GA,FALSE,attack,Not fleeing,FALSE
31/03/16,shot,gun,31,M,B,NV,FALSE,attack,Foot,TRUE
31/03/16,shot,gun,18,M,B,MD,FALSE,attack,Not fleeing,FALSE
31/03/16,shot,gun,43,M,B,MD,FALSE,attack,Not fleeing,FALSE
31/03/16,shot,gun,34,M,B,VA,FALSE,attack,Not fleeing,FALSE
1/4/2016,shot,shovel,65,M,H,TX,TRUE,undetermined,Not fleeing,FALSE
1/4/2016,shot,gun,37,M,H,TX,FALSE,attack,Not fleeing,FALSE
2/4/2016,shot,gun,30,M,B,IN,FALSE,attack,Not fleeing,FALSE
3/4/2016,shot,unknown weapon,36,F,W,AL,TRUE,other,Not fleeing,TRUE
3/4/2016,shot,gun,25,M,W,TX,FALSE,attack,Foot,FALSE
3/4/2016,shot,Taser,69,M,W,WI,FALSE,attack,Not fleeing,FALSE
4/4/2016,shot,knife,50,M,H,MN,TRUE,attack,Not fleeing,FALSE
5/4/2016,shot,knife,52,M,W,MA,TRUE,other,Not fleeing,FALSE
5/4/2016,shot,unarmed,44,M,B,IN,FALSE,attack,Not fleeing,TRUE
6/4/2016,shot,ax,60,M,W,OH,FALSE,other,Not fleeing,FALSE
6/4/2016,shot,ax,40,F,B,TN,FALSE,attack,Not fleeing,TRUE
6/4/2016,shot and Tasered,knife,20,M,H,CA,TRUE,attack,Not fleeing,FALSE
7/4/2016,shot,knife,45,M,H,CA,FALSE,other,Not fleeing,FALSE
7/4/2016,shot,vehicle,44,M,W,NE,FALSE,attack,Not fleeing,FALSE
8/4/2016,shot,knife,40,M,B,CA,TRUE,other,Foot,FALSE
8/4/2016,shot,hatchet,25,F,W,WI,TRUE,other,Not fleeing,FALSE
8/4/2016,shot,knife,43,M,B,MI,FALSE,other,Not fleeing,TRUE
9/4/2016,shot,gun,27,M,B,NJ,FALSE,attack,Foot,FALSE
9/4/2016,shot,gun,19,M,B,PA,FALSE,attack,Foot,FALSE
10/4/2016,shot,gun,39,M,W,CA,FALSE,other,Car,FALSE
10/4/2016,shot,knife,30,M,W,NY,TRUE,attack,Not fleeing,FALSE
10/4/2016,shot,knife,28,M,H,CA,FALSE,attack,Not fleeing,FALSE
11/4/2016,shot,gun,22,M,H,NV,FALSE,attack,Not fleeing,FALSE
11/4/2016,shot,gun,16,M,B,IL,FALSE,attack,Foot,FALSE
12/4/2016,shot,unarmed,40,M,W,CO,FALSE,other,Car,FALSE
12/4/2016,shot,gun,38,M,H,IL,FALSE,attack,Car,FALSE
12/4/2016,shot,vehicle,20,M,W,FL,FALSE,other,Car,TRUE
13/04/16,shot,undetermined,35,M,B,CA,FALSE,attack,Not fleeing,FALSE
13/04/16,shot,gun,52,M,W,TX,FALSE,attack,Not fleeing,FALSE
13/04/16,shot,gun,26,M,W,TN,FALSE,attack,Car,FALSE
14/04/16,shot and Tasered,unarmed,54,M,W,KS,TRUE,attack,Not fleeing,FALSE
15/04/16,shot,baseball bat,38,M,H,CA,FALSE,other,Not fleeing,FALSE
15/04/16,shot,gun,52,M,W,OK,TRUE,attack,Not fleeing,FALSE
15/04/16,shot,undetermined,26,M,W,IN,FALSE,attack,Foot,TRUE
16/04/16,shot,gun,53,M,W,IL,FALSE,attack,Not fleeing,FALSE
17/04/16,shot,gun,35,F,B,OH,FALSE,other,Car,FALSE
17/04/16,shot,unarmed,22,M,W,TX,TRUE,other,Not fleeing,FALSE
17/04/16,shot,gun,31,M,B,NJ,FALSE,attack,Foot,FALSE
17/04/16,shot,gun,32,M,B,NY,FALSE,attack,Foot,FALSE
17/04/16,shot,vehicle,37,M,B,NY,FALSE,attack,Car,FALSE
18/04/16,shot,gun,28,M,B,MD,FALSE,attack,Not fleeing,FALSE
18/04/16,shot,gun,18,M,B,GA,FALSE,attack,Not fleeing,FALSE
19/04/16,shot,gun,41,M,A,NC,TRUE,attack,Not fleeing,FALSE
19/04/16,shot,gun,15,M,B,MO,FALSE,attack,Other,FALSE
19/04/16,shot,gun,38,M,W,AL,FALSE,attack,Car,FALSE
20/04/16,shot,gun,41,M,W,FL,FALSE,attack,Not fleeing,FALSE
20/04/16,shot,undetermined,52,M,W,AR,FALSE,other,Not fleeing,FALSE
21/04/16,shot,knife,48,M,H,MA,FALSE,other,Not fleeing,FALSE
22/04/16,shot,knife,29,M,W,TX,TRUE,attack,Not fleeing,FALSE
22/04/16,shot,knife,51,M,W,NY,TRUE,attack,Not fleeing,FALSE
23/04/16,shot,vehicle,21,M,B,FL,FALSE,attack,Car,FALSE
23/04/16,shot,gun,24,M,W,AZ,TRUE,attack,Not fleeing,FALSE
23/04/16,shot,gun,18,M,W,WI,FALSE,attack,Not fleeing,FALSE
23/04/16,shot,gun,30,M,W,VA,TRUE,attack,Not fleeing,FALSE
23/04/16,shot and Tasered,vehicle,33,M,B,AR,FALSE,other,Car,TRUE
25/04/16,shot,gun,60,F,W,NC,TRUE,attack,Not fleeing,FALSE
26/04/16,shot,gun,28,M,W,CO,FALSE,attack,Foot,FALSE
26/04/16,shot,gun,26,M,B,VA,TRUE,attack,Not fleeing,TRUE
26/04/16,shot,gun,24,F,W,NM,TRUE,attack,Car,FALSE
26/04/16,shot,gun,44,M,W,TX,FALSE,other,Other,FALSE
27/04/16,shot,gun,36,M,W,UT,FALSE,attack,Not fleeing,FALSE
27/04/16,shot,machete,34,M,A,GA,FALSE,other,Not fleeing,FALSE
27/04/16,shot,gun,21,M,W,CO,FALSE,attack,Not fleeing,FALSE
28/04/16,shot,knife,37,M,B,FL,FALSE,attack,Not fleeing,FALSE
28/04/16,shot,gun,53,M,W,ID,TRUE,attack,Not fleeing,TRUE
28/04/16,shot and Tasered,knife,45,M,W,WA,TRUE,other,Not fleeing,TRUE
28/04/16,shot,vehicle,24,M,B,TX,FALSE,other,Car,FALSE
29/04/16,shot,vehicle,48,M,W,MO,FALSE,attack,Car,FALSE
30/04/16,shot,knife,42,M,W,WI,FALSE,other,Not fleeing,FALSE
30/04/16,shot,knife,33,M,W,UT,FALSE,other,Foot,FALSE
30/04/16,shot,vehicle,55,M,W,AZ,FALSE,attack,Car,FALSE
30/04/16,shot,knife,28,M,A,CA,FALSE,other,Not fleeing,TRUE
1/5/2016,shot,toy weapon,25,M,B,FL,FALSE,attack,Not fleeing,FALSE
1/5/2016,shot,gun,28,M,W,TN,TRUE,other,Not fleeing,FALSE
2/5/2016,shot,gun,52,M,B,SC,FALSE,attack,Not fleeing,FALSE
3/5/2016,shot,knife,59,M,W,CA,FALSE,other,Not fleeing,FALSE
